80,70,1.97
90,70,1.94
100,70,1.91
110,70,1.89
120,70,1.87
130,70,1.86
140,70,1.86
150,70,1.83
160,70,1.83
170,70,1.83
180,70,1.84
190,70,1.86
200,70,1.89
210,70,1.9
220,70,1.91
230,70,1.93
240,70,1.95
250,70,1.98
260,70,2.0
270,70,2.04
280,70,2.07
290,70,2.09
30,80,2.22
40,80,2.15
50,80,2.1
60,80,2.05
70,80,2.02
80,80,1.98
90,80,1.94
100,80,1.91
110,80,1.9
120,80,1.89
130,80,1.88
140,80,1.87
150,80,1.85
160,80,1.86
170,80,1.86
180,80,1.87
190,80,1.88
200,80,1.9
210,80,1.91
220,80,1.91
230,80,1.93
240,80,1.96
250,80,2.0
260,80,2.02
270,80,2.06
280,80,2.1
290,80,2.12
30,90,2.22
40,90,2.14
50,90,2.09
60,90,2.04
70,90,2.0
80,90,1.94
90,90,1.91
100,90,1.88
110,90,1.89
120,90,1.88
130,90,1.87
140,90,1.88
150,90,1.86
160,90,1.86
170,90,1.86
180,90,1.87
190,90,1.88
200,90,1.9
210,90,1.9
220,90,1.88
230,90,1.92
240,90,1.96
250,90,2.0
260,90,2.01
270,90,2.07
280,90,2.1
290,90,2.11
30,100,2.2
40,100,2.12
50,100,2.08
60,100,2.03
70,100,2.0
80,100,1.94
90,100,1.92
100,100,1.9
110,100,1.89
120,100,1.87
130,100,1.87
140,100,1.87
150,100,1.86
160,100,1.85
170,100,1.86
180,100,1.87
190,100,1.89
200,100,1.9
210,100,1.92
220,100,1.91
230,100,1.93
240,100,1.95
250,100,2.0
260,100,2.02
270,100,2.07
280,100,2.1
290,100,2.12
30,110,2.22
40,110,2.15
50,110,2.1
60,110,2.04
70,110,2.02
80,110,1.97
90,110,1.93
100,110,1.91
110,110,1.92
120,110,1.9
130,110,1.89
140,110,1.9
150,110,1.89
160,110,1.89
170,110,1.87
180,110,1.89
190,110,1.9
200,110,1.92
210,110,1.92
220,110,1.92
230,110,1.95
240,110,1.97
250,110,2.0
260,110,2.03
270,110,2.07
280,110,2.11
290,110,2.13
30,120,2.23
40,120,2.17
50,120,2.12
60,120,2.07
70,120,2.04
80,120,2.0
90,120,1.97
100,120,1.96
110,120,1.95
120,120,1.92
130,120,1.91
140,120,1.91
150,120,1.88
160,120,1.89
170,120,1.89
180,120,1.9
190,120,1.91
200,120,1.93
210,120,1.94
220,120,1.94
230,120,1.96
240,120,1.97
250,120,2.0
260,120,2.03
270,120,2.07
280,120,2.1
290,120,2.13
30,130,2.23
40,130,2.16
50,130,2.12
60,130,2.07
70,130,2.05
80,130,2.02
90,130,1.99
100,130,1.98
110,130,1.96
120,130,1.94
130,130,1.92
140,130,1.92
150,130,1.89
160,130,1.9
170,130,1.9
180,130,1.92
190,130,1.93
200,130,1.95
210,130,1.95
220,130,1.95
230,130,1.98
240,130,2.0
250,130,2.02
260,130,2.06
270,130,2.09
280,130,2.1
290,130,2.13
30,140,2.22
40,140,2.15
50,140,2.11
60,140,2.08
70,140,2.04
80,140,2.0
90,140,1.98
100,140,1.97
110,140,1.96
120,140,1.94
130,140,1.91
140,140,1.92
150,140,1.89
160,140,1.89
170,140,1.9
180,140,1.92
190,140,1.93
200,140,1.95
210,140,1.96
220,140,1.96
230,140,1.98
240,140,1.99
250,140,2.02
260,140,2.05
270,140,2.09
280,140,2.1
290,140,2.14
30,150,2.22
40,150,2.16
50,150,2.11
60,150,2.07
70,150,2.05
80,150,2.01
90,150,1.99
100,150,1.98
110,150,1.96
120,150,1.94
130,150,1.92
140,150,1.91
150,150,1.88
160,150,1.88
170,150,1.89
180,150,1.92
190,150,1.92
200,150,1.95
210,150,1.96
220,150,1.96
230,150,1.98
240,150,1.99
250,150,2.02
260,150,2.05
270,150,2.09
280,150,2.11
290,150,2.14
30,160,2.19
40,160,2.14
50,160,2.09
60,160,2.05
70,160,2.02
80,160,1.98
90,160,1.96
100,160,1.95
110,160,1.93
120,160,1.92
130,160,1.9
140,160,1.89
150,160,1.89
160,160,1.89
170,160,1.87
180,160,1.9
190,160,1.9
200,160,1.93
210,160,1.94
220,160,1.94
230,160,1.96
240,160,1.99
250,160,2.01
260,160,2.04
270,160,2.08
280,160,2.1
290,160,2.15
30,170,2.18
40,170,2.12
50,170,2.08
60,170,2.03
70,170,2.0
80,170,1.97
90,170,1.94
100,170,1.93
110,170,1.91
120,170,1.9
130,170,1.87
140,170,1.88
150,170,1.86
160,170,1.86
170,170,1.87
180,170,1.89
190,170,1.9
200,170,1.92
210,170,1.94
220,170,1.93
230,170,1.95
240,170,1.98
250,170,2.01
260,170,2.03
270,170,2.07
280,170,2.09
290,170,2.12
30,180,2.2
40,180,2.13
50,180,2.09
60,180,2.03
70,180,2.02
80,180,1.97
90,180,1.94
100,180,1.92
110,180,1.92
120,180,1.91
130,180,1.89
140,180,1.89
150,180,1.86
160,180,1.87
170,180,1.88
180,180,1.89
190,180,1.88
200,180,1.92
210,180,1.93
220,180,1.93
230,180,1.95
240,180,1.97
250,180,2.01
260,180,2.03
270,180,2.07
280,180,2.09
290,180,2.13
30,190,2.2
40,190,2.13
50,190,2.08
60,190,2.03
70,190,2.0
80,190,1.95
90,190,1.92
100,190,1.91
110,190,1.9
120,190,1.89
130,190,1.87
140,190,1.87
150,190,1.83
160,190,1.85
170,190,1.86
180,190,1.87
190,190,1.87
200,190,1.9
210,190,1.91
220,190,1.92
230,190,1.94
240,190,1.97
250,190,2.01
260,190,2.03
270,190,2.09
280,190,2.11
290,190,2.13
30,200,2.2
40,200,2.13
50,200,2.07
60,200,2.03
70,200,1.99
80,200,1.93
90,200,1.89
100,200,1.88
110,200,1.89
120,200,1.85
130,200,1.84
140,200,1.85
150,200,1.84
160,200,1.84
170,200,1.86
180,200,1.87
190,200,1.86
200,200,1.89
210,200,1.89
220,200,1.9
230,200,1.94
240,200,1.97
250,200,2.01
260,200,2.04
270,200,2.09
280,200,2.12
290,200,2.14
30,210,2.19
40,210,2.12
50,210,2.06
60,210,2.01
70,210,1.97
80,210,1.9
90,210,1.87
100,210,1.85
110,210,1.86
120,210,1.83
130,210,1.83
140,210,1.84
150,210,1.83
160,210,1.82
170,210,1.83
180,210,1.84
190,210,1.84
200,210,1.87
210,210,1.87
220,210,1.87
230,210,1.92
240,210,1.97
250,210,2.02
260,210,2.05
270,210,2.09
280,210,2.13
290,210,2.16
30,220,2.17
40,220,2.11
50,220,2.06
60,220,2.01
70,220,1.98
80,220,1.91
90,220,1.88
100,220,1.86
110,220,1.84
120,220,1.82
130,220,1.83
140,220,1.83
150,220,1.81
160,220,1.8
170,220,1.81
180,220,1.83
190,220,1.84
200,220,1.86
210,220,1.87
220,220,1.9
230,220,1.93
240,220,1.97
250,220,2.02
260,220,2.05
270,220,2.09
280,220,2.13
290,220,2.16
30,230,2.17
40,230,2.11
50,230,2.06
60,230,2.01
70,230,1.97
80,230,1.93
90,230,1.88
100,230,1.86
110,230,1.85
120,230,1.83
130,230,1.83
140,230,1.83
150,230,1.81
160,230,1.8
170,230,1.81
180,230,1.84
190,230,1.84
200,230,1.87
210,230,1.87
220,230,1.9
230,230,1.95
240,230,1.99
250,230,2.03
260,230,2.05
270,230,2.1
280,230,2.13
290,230,2.15
30,240,2.14
40,240,2.1
50,240,2.05
60,240,2.0
70,240,1.98
80,240,1.92
90,240,1.88
100,240,1.87
110,240,1.84
120,240,1.81
130,240,1.81
140,240,1.81
150,240,1.78
160,240,1.78
170,240,1.81
180,240,1.82
190,240,1.83
200,240,1.86
210,240,1.88
220,240,1.9
230,240,1.95
240,240,1.99
250,240,2.02
260,240,2.05
270,240,2.1
280,240,2.12
290,240,2.14
30,250,2.12
40,250,2.07
50,250,2.03
60,250,1.98
70,250,1.94
80,250,1.91
90,250,1.86
100,250,1.84
110,250,1.83
120,250,1.79
130,250,1.79
140,250,1.77
150,250,1.75
160,250,1.77
170,250,1.79
180,250,1.8
190,250,1.82
200,250,1.85
210,250,1.87
220,250,1.89
230,250,1.94
240,250,1.98
250,250,2.01
260,250,2.03
270,250,2.07
280,250,2.11
290,250,2.13
30,260,2.08
40,260,2.02
50,260,1.99
60,260,1.94
70,260,1.91
80,260,1.88
90,260,1.84
100,260,1.81
110,260,1.8
120,260,1.76
130,260,1.75
140,260,1.76
150,260,1.72
160,260,1.75
170,260,1.77
180,260,1.78
190,260,1.8
200,260,1.84
210,260,1.86
220,260,1.88
230,260,1.92
240,260,1.96
250,260,1.99
260,260,2.01
270,260,2.06
280,260,2.09
290,260,2.11
30,270,2.03
40,270,1.98
50,270,1.95
60,270,1.91
70,270,1.88
80,270,1.85
90,270,1.82
100,270,1.79
110,270,1.77
120,270,1.74
130,270,1.73
140,270,1.74
150,270,1.69
160,270,1.72
170,270,1.74
180,270,1.75
190,270,1.78
200,270,1.83
210,270,1.85
220,270,1.87
230,270,1.9
240,270,1.94
250,270,1.97
260,270,1.99
270,270,2.04
280,270,2.07
290,270,2.09
30,280,1.98
40,280,1.94
50,280,1.9
60,280,1.87
70,280,1.85
80,280,1.82
90,280,1.79
100,280,1.76
110,280,1.74
120,280,1.71
130,280,1.7
140,280,1.69
150,280,1.66
160,280,1.68
170,280,1.71
180,280,1.73
190,280,1.77
200,280,1.79
210,280,1.82
220,280,1.84
230,280,1.89
240,280,1.91
250,280,1.95
260,280,1.98
270,280,2.02
280,280,2.05
290,280,2.08
30,290,1.94
40,290,1.9
50,290,1.88
60,290,1.84
70,290,1.82
80,290,1.79
90,290,1.76
100,290,1.74
110,290,1.72
120,290,1.69
130,290,1.68
140,290,1.66
150,290,1.63
160,290,1.64
170,290,1.68
180,290,1.72
190,290,1.74
200,290,1.77
210,290,1.8
220,290,1.82
230,290,1.86
240,290,1.89
250,290,1.93
260,290,1.95
270,290,2.0
280,290,2.03
290,290,2.06
