30,10,2.0
110,10,1.67
190,10,1.6
270,10,1.73
30,90,2.2
110,90,1.87
190,90,1.87
270,90,2.04
30,170,2.19
110,170,1.92
190,170,1.91
270,170,2.06
30,250,2.13
110,250,1.84
190,250,1.83
270,250,2.07
